id,content,vertical,trian,triangle,rectangle,diamond,parallel,angle
309,已知比如图，在直角三角形字母字母字母中，角C等于90度，角B等于30度，线段平分角字母字母字母．求证比点D在线段的垂直平分线上．,1,1,0,0,0,0,0
1019,已知直角三角形字母字母字母，正方形线段GF，正方形字母字母字母，字母字母字母共线，线段交线段于I，GE交AF于H，求证比AH等于AI．,0,1,1,0,0,0,0
17,（2018秋杨浦区期中）求证比有两个角及其中一个角的角平分线对应相等的两个三角形全等．,0,1,0,0,0,0,0
1377,一个木匠要制作矩形的踏板．他在一个对线段平行的长木板上分别沿与长线段垂直的方向锯了两次，就能得到矩形踏板．为什么？,0,0,1,0,0,0,0
687,如图，角N线段等于角P线段，A与B分别在线段和线段上，且角B线段等于角B线段，对线段平行线段说明理由．,0,0,0,0,0,1,0
669,（2019春秀洲区期中）如图，如果角1加角3等于180度，那么线段与线段平行吗，请说明理由．,0,0,0,0,0,1,0
874,已知比菱形字母字母字母中，E、F在线段上，角字母字母字母等于45度，线段等于线段等于线段，求证比四线段形线段线段是正方形．,0,0,1,1,0,0,0
917,已知菱形字母字母字母对角线交于点O，在线段上截取线段等于线段等于线段，试说明比四线段形线段线段是正方形．,0,0,1,0,0,0,0
1104,如图，两个全等的等腰直角三角形按照如图放置，图中有几组相似三角形（不包括全等三角形）？请分别写出来，选择其中的一组证明．,0,1,0,0,0,0,0
976,如图，正方形字母字母字母中，E为对角线线段上一点，过E点作线段垂直线段，EH垂直线段，线段垂直线段，求证比EN等于1除2线段．,0,1,1,0,0,0,0
1288,如图，字母字母字母中，线段等于12厘米，线段等于16厘米，在对角线线段上，E，F两点分别从B，D点往终点D，B运动，它们的速度都是每秒1厘米除s，且同时出发，同时停止，若它们运动时间为t．（1）当t≠8时，判断四线段形线段线段的形状，并说明你的结论．（2）当运动时间t为多少时，四线段形线段线段为矩形？,0,0,1,0,1,0,0
543,如图，在四线段形字母字母字母中，线段等于x负号5，线段等于11负号x，线段等于5，线段等于x负号3，对角线线段等于4，线段垂直线段，求证比四线段形字母字母字母是平行四线段形．,0,0,0,0,1,0,0
34,如图线段等于线段，AF等于线段，线段等于线段．求证比三角形线段F全等三角形线段E．,0,1,0,0,0,0,0
925,在三角形字母字母字母中，线段等于线段，角字母字母字母的平分线交线段于点D，过点B作线段平行线段交角BAF的平分线于点E．（1）求证比四线段形线段线段是矩形；（2）当角字母字母字母满足什么条件时，四线段形线段线段是正方形．,0,0,1,0,0,0,0
702,如图，角D等于49度，角线段E等于131度，试用三种不同的方法说明线段平行线段．,0,0,0,0,0,1,0
271,如图，E为线段线段上一点，线段垂直线段，线段垂直线段，三角形线段E全等三角形线段D．（1）试猜想线段线段与线段的位置关系，并证明你的结论；（2）求证比线段等于线段加线段．,0,1,0,0,0,0,0
750,如图，已知角字母字母字母加角字母字母字母等于180度，线段平分角字母字母字母，线段与线段相交于F，角线段E等于角线段B（1）求证比线段平行线段；（2）设角字母字母字母等于α，角DGC等于β，试求当α，β满足什么关系时，线段平行DG，并说明理由．,0,0,0,0,0,1,0
774,（2019春江夏区期末）如图，已知直线a平行b，点A在直线a上，点B、C在直线b上，点D在线段线段上，线段平分角M线段，线段平分角N线段，角1等于角2，求证比线段垂直线段．,1,0,0,0,0,1,0
77,如图，线段等于线段，角B等于角C，角1等于角2，求证比三角形字母字母字母全等三角形线段E．,0,1,0,0,0,0,0
289,（2019秋陇县期中）已知在三角形字母字母字母中，角字母字母字母等于120度，线段等于线段，线段垂直线段交线段于D，线段等于2，求线段的长度．,0,1,0,0,0,0,0
930,（2019春颍州区期末）如图，正方形字母字母字母和正方形线段FG中，点D在CG上，线段等于1，线段等于3，H是AF的中点，EH与线段交于点O．（1）求证比HC等于HF．（2）求HE的长．,0,1,1,0,0,0,0
1224,已知如图，三角形字母字母字母相似三角形字母字母字母，它们的周长分别是60厘米和72厘米，且线段等于15厘米，B′C′等于24厘米，求线段、A′B′、线段．,0,1,0,0,0,0,0
413,（2016秋独山县校级期中）如图，三角形字母字母字母中，线段等于线段，角A等于50度，P为三角形字母字母字母内一点，角P线段等于角P线段，求角线段C的值．,0,1,0,0,0,0,0
423,（2019春沙河市期末）如图，直线线段，线段相交于点O，且角字母字母字母等于3角C线段，角E线段等于90度，求角字母字母字母的度数．,0,0,0,0,0,0,1
827,如图所示，一条公路修到湖线段时，为了保护生态环境，需拐弯绕湖而过，如果图中的拐角角A等于150度，角B等于120度，三次拐弯后的道路线段与原来公路线段平行，试求出角C的度数．,0,1,0,0,0,1,1
164,将两个全等的直角三角形如图摆放，若角字母字母字母等于150度，求角字母字母字母的度数．,0,1,0,0,0,0,0
813,如图直线a平行b，b平行c，d与a相交于点M．试判断直线a，c的位置关系．并说明理由．,0,0,0,0,0,1,0
871,（2018舟山）如图，等线段三角形A线段的顶点E，F在矩形字母字母字母的线段线段，线段上，且角线段F等于45度．求证比矩形字母字母字母是正方形．,0,1,1,0,0,0,0
1422,如图中阴影部分的面积是53平方分米，求长方形字母字母字母的面积是多少平方分米？,0,0,1,0,0,0,0
1343,如图所示，在字母字母字母中，E为线段的中点，三角形字母字母字母是等线段三角形，求证比字母字母字母是矩形．,0,0,1,0,0,0,0
322,如图，在直角三角形字母字母字母中，角字母字母字母等于90度，线段垂直线段于点D，角B等于2角C，若线段等于8，求线段加线段的值．,0,1,0,0,0,0,0
654,（2019福建模拟）如图，在平行四线段形字母字母字母中，线段交对角线线段于点E，线段平行线段交线段于点F，求证比线段等于线段．,0,1,0,0,1,0,0
118,如图，线段等于线段，线段等于线段，AF等于线段，求证比三角形字母字母字母全等三角形线段F．,0,1,0,0,0,0,0
408,（2018春南关区校级期中）如图，已知在三角形字母字母字母中，点E在BA的延长线上，且角B等于角C，过点A作线段平行线段．求证比线段平分角字母字母字母．,0,1,0,0,0,1,0
724,如图，在三角形字母字母字母中，角B等于50度，角C等于70度，角线段D等于60度，求证比线段平行线段．,0,0,0,0,0,1,0
1001,如图，在正方形字母字母字母中，E、F分别是线段、线段线段上的点，且线段等于线段，求证比线段等于线段．,0,1,1,0,0,0,0
1307,如图，在字母字母字母中，线段与线段相交于点O，角1等于角3，那么字母字母字母是矩形吗？试说明你的理由．,0,0,1,0,1,0,0
642,（2019春门头沟区期末）已知比如图，在字母字母字母中，点M、N分别是线段、线段的中点．求证比线段等于BN．,0,1,0,0,1,0,0
1021,如图，正方形字母字母字母，点E在正方形外侧且线段等于线段，DH垂直线段，垂足为H交线段于M．（1）求证比角厘米D等于45度；（2）求证比AM加厘米等于2BM；（3）若正方形的线段长为2，P点为线段的中点，求线段的长．,0,1,1,0,0,0,0
1322,如图，在字母字母字母中，对角线线段、线段相交于点O，线段平行线段，线段平行线段，线段与线段相交于点E，当线段，线段满足什么条件时，四线段形线段线段为矩形？请说明理由．,0,0,1,0,1,0,0
731,如图，回答下列问题，并说明理由．（1）由角1等于角2，角线段E加角B等于180度，可找出哪些互相平行的直线？（2）角3和哪个角相等时，线段平行线段？（3）角A和哪个角互补时，线段平行线段？,0,0,0,0,0,1,1
130,（2018秋鼎城区期中）如图所示，A，D，E三点在同一直线上，且三角形字母字母字母全等三角形线段E，求证比线段等于线段加线段．,0,1,0,0,0,0,0
959,（2017春武侯区期末）如图，正方形字母字母字母的线段长为12厘米，点P作正方形的线段上从A→B→C以4厘米除s的速度运动，同时点Q在正方形的线段上从线段以1厘米除s的速度运动，设运动时间为t秒．（1）如图1，当CP等于CQ时，求t的值；（2）如图2，当点P在线段线段上时，连接PA交线段于点E，连接线段．若线段垂直DP，求此时DQ的长．,0,1,1,0,0,0,0
684,（2016春西湖区校级期中）如图，角AFE等于角字母字母字母，角1加角2等于180度，试说明GD平行线段．,0,0,0,0,0,1,0
1176,如图，三角形字母字母字母相似三角形字母字母字母，线段、线段分别是它们的中线，求证比线段比线段等于线段比A′B′．,0,1,0,0,0,0,0
705,如图，角B与角线段D互为余角，角B等于角字母字母字母，线段垂直线段，垂足为E，线段与线段平行吗？,0,0,0,0,0,1,1
1039,如图，直角三角形D线段与直角三角形E线段，线段垂直线段，求证比角D等于角E线段．,0,1,0,0,0,0,0
555,如图，三角形字母字母字母的三条中线为线段、线段、线段，在中线线段、线段上分别取点M、N，使BM等于1除3线段，CN等于1除3线段，求证比四线段形线段线段是平行四线段形．,0,0,0,0,1,0,0
420,（2019春江城区期中）如图，直线线段、线段、线段相交于点O．（1）请写出角字母字母字母，角字母字母字母，角字母字母字母的对顶角；（2）若角字母字母字母等于50度，求角字母字母字母，角字母字母字母的度数．,0,0,0,0,0,0,1
1429,如图，正方形字母字母字母及线段GC的面积分别是10和5，求长方形AHGD留下阴影部分的周长和面积．,0,0,1,0,0,0,0
744,已知比如图，A，D是直线线段上两点，角1加角2等于180度，求证比线段平行线段．,0,0,0,0,0,1,0
1259,如图，已知角A等于角B等于90度，线段等于7、线段等于2、线段等于3，P在线段上，且三角形P线段相似三角形P线段，求线段的长．,0,1,0,0,0,0,0
